category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),3,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,15,Side Lower Berth,,2
THIRD AC (3A),3,ANAND VIHAR TRM (ANVT),ALIGARH JN (ALJN),G5,24,Side Upper Berth,,3
THIRD AC (3A),3,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,48,Side Upper Berth,,6
THIRD AC (3A),3,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,75,Upper Berth,,10
THIRD AC (3A),3,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,59,Upper Berth,,8
THIRD AC (3A),3,ANAND VIHAR TRM (ANVT),ALIGARH JN (ALJN),G5,40,Side Upper Berth,,5
THIRD AC (3A),3,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,64,Side Upper Berth,,8
THIRD AC (3A),4,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,60,Lower Berth,,8
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),ALIGARH JN (ALJN),G5,10,Middle Berth,,2
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),ALIGARH JN (ALJN),G5,14,Upper Berth,,2
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,61,Middle Berth,,8
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,2,Middle Berth,,1
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,30,Upper Berth,,4
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),ALIGARH JN (ALJN),G5,13,Middle Berth,,2
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,18,Middle Berth,,3
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,63,Side Lower Berth,,8
THIRD AC (3A),4,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G6,70,Upper Berth,,9
THIRD AC (3A),5,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,50,Middle Berth,,7
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),ALIGARH JN (ALJN),G5,11,Upper Berth,,2
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,58,Middle Berth,,8
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,72,Side Upper Berth,,9
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,78,Upper Berth,,10
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,45,Middle Berth,,6
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,6,Upper Berth,,1
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,26,Middle Berth,,4
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,46,Upper Berth,,6
THIRD AC (3A),5,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G8,9,Lower Berth,,2
THIRD AC (3A),6,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),6,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G6,61,Middle Berth,,8
THIRD AC (3A),6,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G8,12,Lower Berth,,2
THIRD AC (3A),6,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G5,66,Middle Berth,,9
THIRD AC (3A),6,ANAND VIHAR TRM (ANVT),KANPUR CENTRAL (CNB),G6,69,Middle Berth,,9
THIRD AC (3A),6,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,41,Lower Berth,,6
THIRD AC (3A),6,MADHUBANI (MBI),JAYNAGAR (JYG),G9,1,Lower Berth,,1
THIRD AC (3A),6,MADHUBANI (MBI),JAYNAGAR (JYG),G9,69,Middle Berth,,9
THIRD AC (3A),6,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,78,Upper Berth,,10
THIRD AC (3A),6,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,49,Lower Berth,,7
THIRD AC (3A),6,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,38,Upper Berth,,5
THIRD AC (3A),7,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),7,SAKRI JN (SKI),JAYNAGAR (JYG),G9,29,Middle Berth,,4
THIRD AC (3A),7,MADHUBANI (MBI),JAYNAGAR (JYG),G9,75,Upper Berth,,10
THIRD AC (3A),7,SAKRI JN (SKI),JAYNAGAR (JYG),G8,18,Middle Berth,,3
THIRD AC (3A),7,MADHUBANI (MBI),JAYNAGAR (JYG),G9,66,Middle Berth,,9
THIRD AC (3A),7,BARAUNI JN (BJU),JAYNAGAR (JYG),G9,9,Lower Berth,,2
THIRD AC (3A),7,SAKRI JN (SKI),JAYNAGAR (JYG),G9,55,Side Lower Berth,,7
THIRD AC (3A),7,MADHUBANI (MBI),JAYNAGAR (JYG),G9,76,Lower Berth,,10
THIRD AC (3A),7,SAKRI JN (SKI),JAYNAGAR (JYG),G9,77,Middle Berth,,10
THIRD AC (3A),7,SAKRI JN (SKI),JAYNAGAR (JYG),G9,78,Upper Berth,,10
THIRD AC (3A),7,MADHUBANI (MBI),JAYNAGAR (JYG),G7,71,Side Lower Berth,,9
THIRD AC (3A),8,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),8,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,65,Lower Berth,,9
THIRD AC (3A),8,MADHUBANI (MBI),JAYNAGAR (JYG),G9,46,Upper Berth,,6
THIRD AC (3A),8,SAKRI JN (SKI),JAYNAGAR (JYG),G8,70,Upper Berth,,9
THIRD AC (3A),8,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,35,Upper Berth,,5
THIRD AC (3A),8,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,56,Side Upper Berth,,7
THIRD AC (3A),8,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,57,Lower Berth,,8
THIRD AC (3A),8,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,58,Middle Berth,,8
THIRD AC (3A),8,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,31,Side Lower Berth,,4
THIRD AC (3A),8,SAKRI JN (SKI),JAYNAGAR (JYG),G9,63,Side Lower Berth,,8
THIRD AC (3A),8,MADHUBANI (MBI),JAYNAGAR (JYG),G9,45,Middle Berth,,6
THIRD AC (3A),9,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),9,MADHUBANI (MBI),JAYNAGAR (JYG),G9,26,Middle Berth,,4
THIRD AC (3A),9,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,10,Middle Berth,,2
THIRD AC (3A),9,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G9,15,Side Lower Berth,,2
THIRD AC (3A),9,MADHUBANI (MBI),JAYNAGAR (JYG),G9,36,Lower Berth,,5
THIRD AC (3A),9,MADHUBANI (MBI),JAYNAGAR (JYG),G9,37,Middle Berth,,5
THIRD AC (3A),9,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,38,Upper Berth,,5
THIRD AC (3A),9,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,11,Upper Berth,,2
THIRD AC (3A),9,MADHUBANI (MBI),JAYNAGAR (JYG),G9,42,Middle Berth,,6
THIRD AC (3A),9,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,43,Upper Berth,,6
THIRD AC (3A),9,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,44,Lower Berth,,6
THIRD AC (3A),10,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),10,MADHUBANI (MBI),JAYNAGAR (JYG),G9,25,Lower Berth,,4
THIRD AC (3A),10,SAKRI JN (SKI),JAYNAGAR (JYG),G9,6,Upper Berth,,1
THIRD AC (3A),10,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,68,Lower Berth,,9
THIRD AC (3A),10,MADHUBANI (MBI),JAYNAGAR (JYG),G8,9,Lower Berth,,2
THIRD AC (3A),10,MADHUBANI (MBI),JAYNAGAR (JYG),G9,71,Side Lower Berth,,9
THIRD AC (3A),10,SAKRI JN (SKI),JAYNAGAR (JYG),G9,72,Side Upper Berth,,9
THIRD AC (3A),10,MADHUBANI (MBI),JAYNAGAR (JYG),G9,73,Lower Berth,,10
THIRD AC (3A),10,SAKRI JN (SKI),JAYNAGAR (JYG),G9,74,Middle Berth,,10
THIRD AC (3A),10,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,64,Side Upper Berth,,8
THIRD AC (3A),10,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,63,Side Lower Berth,,8
THIRD AC (3A),11,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),11,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,17,Lower Berth,,3
THIRD AC (3A),11,SAKRI JN (SKI),JAYNAGAR (JYG),G9,18,Middle Berth,,3
THIRD AC (3A),11,SAKRI JN (SKI),JAYNAGAR (JYG),G9,2,Middle Berth,,1
THIRD AC (3A),11,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,23,Side Lower Berth,,3
THIRD AC (3A),11,MADHUBANI (MBI),JAYNAGAR (JYG),G9,4,Lower Berth,,1
THIRD AC (3A),11,SAKRI JN (SKI),JAYNAGAR (JYG),G9,5,Middle Berth,,1
THIRD AC (3A),11,MADHUBANI (MBI),JAYNAGAR (JYG),G8,73,Lower Berth,,10
THIRD AC (3A),11,MADHUBANI (MBI),JAYNAGAR (JYG),G9,48,Side Upper Berth,,6
THIRD AC (3A),11,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,79,Side Lower Berth,,10
THIRD AC (3A),11,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,51,Upper Berth,,7
THIRD AC (3A),12,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),12,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,52,Lower Berth,,7
THIRD AC (3A),12,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,53,Middle Berth,,7
THIRD AC (3A),12,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,54,Upper Berth,,7
THIRD AC (3A),12,MADHUBANI (MBI),JAYNAGAR (JYG),G8,24,Side Upper Berth,,3
THIRD AC (3A),12,MADHUBANI (MBI),JAYNAGAR (JYG),G8,43,Upper Berth,,6
THIRD AC (3A),12,MADHUBANI (MBI),JAYNAGAR (JYG),G8,42,Middle Berth,,6
THIRD AC (3A),12,MADHUBANI (MBI),JAYNAGAR (JYG),G8,41,Lower Berth,,6
THIRD AC (3A),12,SAKRI JN (SKI),JAYNAGAR (JYG),G6,48,Side Upper Berth,,6
THIRD AC (3A),12,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,77,Middle Berth,,10
THIRD AC (3A),12,MADHUBANI (MBI),JAYNAGAR (JYG),G9,3,Upper Berth,,1
THIRD AC (3A),13,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),13,MADHUBANI (MBI),JAYNAGAR (JYG),G8,75,Upper Berth,,10
THIRD AC (3A),13,MADHUBANI (MBI),JAYNAGAR (JYG),G8,74,Middle Berth,,10
THIRD AC (3A),13,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G8,53,Middle Berth,,7
THIRD AC (3A),13,SAKRI JN (SKI),JAYNAGAR (JYG),G9,28,Lower Berth,,4
THIRD AC (3A),13,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,59,Upper Berth,,8
THIRD AC (3A),13,MADHUBANI (MBI),JAYNAGAR (JYG),G9,31,Side Lower Berth,,4
THIRD AC (3A),13,MADHUBANI (MBI),JAYNAGAR (JYG),G9,32,Side Upper Berth,,4
THIRD AC (3A),13,MADHUBANI (MBI),JAYNAGAR (JYG),G9,33,Lower Berth,,5
THIRD AC (3A),13,MADHUBANI (MBI),JAYNAGAR (JYG),G9,34,Middle Berth,,5
THIRD AC (3A),13,PATNA JN (PNBE),JAYNAGAR (JYG),G8,4,Lower Berth,,1
THIRD AC (3A),14,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),14,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G8,23,Side Lower Berth,,3
THIRD AC (3A),14,MADHUBANI (MBI),JAYNAGAR (JYG),G8,22,Upper Berth,,3
THIRD AC (3A),14,MADHUBANI (MBI),JAYNAGAR (JYG),G8,21,Middle Berth,,3
THIRD AC (3A),14,MADHUBANI (MBI),JAYNAGAR (JYG),G9,79,Side Lower Berth,,10
THIRD AC (3A),14,MADHUBANI (MBI),JAYNAGAR (JYG),G9,80,Side Upper Berth,,10
THIRD AC (3A),14,MADHUBANI (MBI),JAYNAGAR (JYG),G6,28,Lower Berth,,4
THIRD AC (3A),14,MADHUBANI (MBI),JAYNAGAR (JYG),G8,37,Middle Berth,,5
THIRD AC (3A),14,MADHUBANI (MBI),JAYNAGAR (JYG),G8,76,Lower Berth,,10
THIRD AC (3A),14,MADHUBANI (MBI),JAYNAGAR (JYG),G8,55,Side Lower Berth,,7
THIRD AC (3A),14,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G8,54,Upper Berth,,7
THIRD AC (3A),15,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),15,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,33,Lower Berth,,5
THIRD AC (3A),15,MADHUBANI (MBI),JAYNAGAR (JYG),G9,67,Upper Berth,,9
THIRD AC (3A),15,MADHUBANI (MBI),JAYNAGAR (JYG),G9,8,Side Upper Berth,,1
THIRD AC (3A),15,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,39,Side Lower Berth,,5
THIRD AC (3A),15,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G9,11,Upper Berth,,2
THIRD AC (3A),15,BARAUNI JN (BJU),JAYNAGAR (JYG),G9,12,Lower Berth,,2
THIRD AC (3A),15,SAKRI JN (SKI),JAYNAGAR (JYG),G8,66,Middle Berth,,9
THIRD AC (3A),15,SAKRI JN (SKI),JAYNAGAR (JYG),G9,14,Upper Berth,,2
THIRD AC (3A),15,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,65,Lower Berth,,9
THIRD AC (3A),15,MADHUBANI (MBI),JAYNAGAR (JYG),G8,3,Upper Berth,,1
THIRD AC (3A),16,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),16,MADHUBANI (MBI),JAYNAGAR (JYG),G8,2,Middle Berth,,1
THIRD AC (3A),16,MADHUBANI (MBI),JAYNAGAR (JYG),G8,1,Lower Berth,,1
THIRD AC (3A),16,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,59,Upper Berth,,8
THIRD AC (3A),16,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,40,Side Upper Berth,,5
THIRD AC (3A),16,SAKRI JN (SKI),JAYNAGAR (JYG),G6,8,Side Upper Berth,,1
THIRD AC (3A),16,SAKRI JN (SKI),JAYNAGAR (JYG),G8,17,Lower Berth,,3
THIRD AC (3A),16,SAMASTIPUR JN (SPJ),JAYNAGAR (JYG),G8,56,Side Upper Berth,,7
THIRD AC (3A),16,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,35,Upper Berth,,5
THIRD AC (3A),16,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,34,Middle Berth,,5
THIRD AC (3A),16,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,13,Middle Berth,,2
THIRD AC (3A),17,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),17,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,47,Side Lower Berth,,6
THIRD AC (3A),17,SAKRI JN (SKI),JAYNAGAR (JYG),G8,71,Side Lower Berth,,9
THIRD AC (3A),17,SAKRI JN (SKI),JAYNAGAR (JYG),G7,19,Upper Berth,,3
THIRD AC (3A),17,MADHUBANI (MBI),JAYNAGAR (JYG),G8,68,Lower Berth,,9
THIRD AC (3A),17,SAKRI JN (SKI),JAYNAGAR (JYG),G8,67,Upper Berth,,9
THIRD AC (3A),17,MADHUBANI (MBI),JAYNAGAR (JYG),G8,26,Middle Berth,,4
THIRD AC (3A),17,MADHUBANI (MBI),JAYNAGAR (JYG),G8,65,Lower Berth,,9
THIRD AC (3A),17,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,45,Middle Berth,,6
THIRD AC (3A),17,MADHUBANI (MBI),JAYNAGAR (JYG),G7,66,Middle Berth,,9
THIRD AC (3A),17,MADHUBANI (MBI),JAYNAGAR (JYG),G7,67,Upper Berth,,9
THIRD AC (3A),18,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),18,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,68,Lower Berth,,9
THIRD AC (3A),18,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,39,Side Lower Berth,,5
THIRD AC (3A),18,SAKRI JN (SKI),JAYNAGAR (JYG),G9,20,Lower Berth,,3
THIRD AC (3A),18,MADHUBANI (MBI),JAYNAGAR (JYG),G7,72,Side Upper Berth,,9
THIRD AC (3A),18,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,36,Lower Berth,,5
THIRD AC (3A),18,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,15,Side Lower Berth,,2
THIRD AC (3A),18,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,14,Upper Berth,,2
THIRD AC (3A),18,MADHUBANI (MBI),JAYNAGAR (JYG),G8,12,Lower Berth,,2
THIRD AC (3A),18,SAKRI JN (SKI),JAYNAGAR (JYG),G9,27,Upper Berth,,4
THIRD AC (3A),18,MADHUBANI (MBI),JAYNAGAR (JYG),G8,31,Side Lower Berth,,4
THIRD AC (3A),19,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),19,MADHUBANI (MBI),JAYNAGAR (JYG),G6,80,Side Upper Berth,,10
THIRD AC (3A),19,MADHUBANI (MBI),JAYNAGAR (JYG),G8,28,Lower Berth,,4
THIRD AC (3A),19,MADHUBANI (MBI),JAYNAGAR (JYG),G8,47,Side Lower Berth,,6
THIRD AC (3A),19,MADHUBANI (MBI),JAYNAGAR (JYG),G8,6,Upper Berth,,1
THIRD AC (3A),19,MADHUBANI (MBI),JAYNAGAR (JYG),G8,25,Lower Berth,,4
THIRD AC (3A),19,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,25,Lower Berth,,4
THIRD AC (3A),19,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,46,Upper Berth,,6
THIRD AC (3A),19,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,27,Upper Berth,,4
THIRD AC (3A),19,MADHUBANI (MBI),JAYNAGAR (JYG),G7,28,Lower Berth,,4
THIRD AC (3A),19,MADHUBANI (MBI),JAYNAGAR (JYG),G8,40,Side Upper Berth,,5
THIRD AC (3A),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),20,MADHUBANI (MBI),JAYNAGAR (JYG),G8,39,Side Lower Berth,,5
THIRD AC (3A),20,PATNA JN (PNBE),JAYNAGAR (JYG),G5,65,Lower Berth,,9
THIRD AC (3A),20,MADHUBANI (MBI),JAYNAGAR (JYG),G7,32,Side Upper Berth,,4
THIRD AC (3A),20,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,16,Side Upper Berth,,2
THIRD AC (3A),20,SAKRI JN (SKI),JAYNAGAR (JYG),G7,74,Middle Berth,,10
THIRD AC (3A),20,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,75,Upper Berth,,10
THIRD AC (3A),20,SAKRI JN (SKI),JAYNAGAR (JYG),G7,76,Lower Berth,,10
THIRD AC (3A),20,MADHUBANI (MBI),JAYNAGAR (JYG),G9,7,Side Lower Berth,,1
THIRD AC (3A),20,MADHUBANI (MBI),JAYNAGAR (JYG),G9,70,Upper Berth,,9
THIRD AC (3A),20,MADHUBANI (MBI),JAYNAGAR (JYG),G8,27,Upper Berth,,4
THIRD AC (3A),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),21,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,63,Side Lower Berth,,8
THIRD AC (3A),21,MADHUBANI (MBI),JAYNAGAR (JYG),G8,5,Middle Berth,,1
THIRD AC (3A),21,MADHUBANI (MBI),JAYNAGAR (JYG),G7,5,Middle Berth,,1
THIRD AC (3A),21,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,26,Middle Berth,,4
THIRD AC (3A),21,MADHUBANI (MBI),JAYNAGAR (JYG),G7,7,Side Lower Berth,,1
THIRD AC (3A),21,MADHUBANI (MBI),JAYNAGAR (JYG),G7,8,Side Upper Berth,,1
THIRD AC (3A),21,SAKRI JN (SKI),JAYNAGAR (JYG),G8,20,Lower Berth,,3
THIRD AC (3A),21,SAKRI JN (SKI),JAYNAGAR (JYG),G8,19,Upper Berth,,3
THIRD AC (3A),21,MADHUBANI (MBI),JAYNAGAR (JYG),G7,12,Lower Berth,,2
THIRD AC (3A),21,SAKRI JN (SKI),JAYNAGAR (JYG),G7,73,Lower Berth,,10
THIRD AC (3A),22,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),22,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,54,Upper Berth,,7
THIRD AC (3A),22,MADHUBANI (MBI),JAYNAGAR (JYG),G7,35,Upper Berth,,5
THIRD AC (3A),22,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,56,Side Upper Berth,,7
THIRD AC (3A),22,SAKRI JN (SKI),JAYNAGAR (JYG),G8,72,Side Upper Berth,,9
THIRD AC (3A),22,DARBHANGA JN (DBG),JAYNAGAR (JYG),G8,11,Upper Berth,,2
THIRD AC (3A),22,MADHUBANI (MBI),JAYNAGAR (JYG),G6,40,Side Upper Berth,,5
THIRD AC (3A),22,DARBHANGA JN (DBG),JAYNAGAR (JYG),G9,50,Middle Berth,,7
THIRD AC (3A),22,SAKRI JN (SKI),JAYNAGAR (JYG),G8,8,Side Upper Berth,,1
THIRD AC (3A),22,MADHUBANI (MBI),JAYNAGAR (JYG),G8,7,Side Lower Berth,,1
THIRD AC (3A),22,MADHUBANI (MBI),JAYNAGAR (JYG),G7,43,Upper Berth,,6
THIRD AC (3A),23,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),23,MADHUBANI (MBI),JAYNAGAR (JYG),G7,44,Lower Berth,,6
THIRD AC (3A),23,MADHUBANI (MBI),JAYNAGAR (JYG),G6,34,Middle Berth,,5
THIRD AC (3A),23,MADHUBANI (MBI),JAYNAGAR (JYG),G7,6,Upper Berth,,1
THIRD AC (3A),23,MADHUBANI (MBI),JAYNAGAR (JYG),G6,52,Lower Berth,,7
THIRD AC (3A),23,MADHUBANI (MBI),JAYNAGAR (JYG),G6,51,Upper Berth,,7
THIRD AC (3A),23,MADHUBANI (MBI),JAYNAGAR (JYG),G7,69,Middle Berth,,9
THIRD AC (3A),23,MADHUBANI (MBI),JAYNAGAR (JYG),G7,70,Upper Berth,,9
THIRD AC (3A),23,MADHUBANI (MBI),JAYNAGAR (JYG),G6,27,Upper Berth,,4
THIRD AC (3A),23,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,53,Middle Berth,,7
THIRD AC (3A),23,DARBHANGA JN (DBG),JAYNAGAR (JYG),G7,14,Upper Berth,,2
THIRD AC (3A),24,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),24,MADHUBANI (MBI),JAYNAGAR (JYG),G7,34,Middle Berth,,5
THIRD AC (3A),24,MADHUBANI (MBI),JAYNAGAR (JYG),G7,36,Lower Berth,,5
